rajatisid,rajatisnimi,kompleks,liik,omandiliik,ehstaatus,om_oigvorm_id,omaniknimi,omanikregkood,va_oigvorm_id,valdajanimi,valdajaregkood,kaart_laius,kaart_pikkus,maakond,maakond_kood,kov,asustusyksus,asustusyksus_kood,riietusruumidemahutavus,objektid,objektnimi,tehnseisukord,spordialad
3869,Pärnu Rääma väliujula ja jõulinnak,,"Muu vabas õhus asuv spordiobjekt, Välisujula",Kinnisasi,Spordialases kasutuses,Kohaliku omavalitsuse üksus,Pärnu Linnavalitsus,75000064,Kohaliku omavalitsuse üksus,Pärnu Spordikeskus,77001470,58.390959,24.514596,Pärnumaa,68,Pärnu,Pärnu linn,6619,0,8446,Väliujula,Rahuldav,Ujumine
4963,Pärnu Sõudeklubi põhihoone,Pärnu Rääma Sõudekeskus,"Võimla, spordihall, spordisaal",Hoonestusõigus,Spordialases kasutuses,Mittetulundusühing,Pärnu Sõudeklubi,80090721,Mittetulundusühing,Pärnu Sõudeklubi,80090721,58.39053748,24.5181786,Pärnumaa,68,Pärnu,Pärnu linn,6619,144,10442,Ergomeetrite- ja võimlemissaal,Väga hea,"aeroobika ja rühmatreeningud, harrastusvõimlemine, Sõudmine"
2577,Pärnu Sõudeklubi sõudebaasi ellinguhoone,Pärnu Rääma Sõudekeskus,Spordi abihoone,Kinnisasi,Spordialases kasutuses,Kohaliku omavalitsuse üksus,Pärnu Linnavalitsus,75000064,Mittetulundusühing,Pärnu Sõudeklubi,80090721,58.391008,24.516131,Pärnumaa,68,Pärnu,Pärnu linn,6619,0,9586,Pärnu Sõudeklubi sõudebaasi ellinguhoone,Väga hea,"Sõudmine, aerutamine"
2578,Pärnu Sõudeklubi sõudebaasi FINIŠIHOONE,Pärnu Rääma Sõudekeskus,Spordi abihoone,Kinnisasi,Spordialases kasutuses,Kohaliku omavalitsuse üksus,Pärnu Linnavalitsus,75000064,Mittetulundusühing,Pärnu Sõudeklubi,80090721,58.39039588,24.51856014,Pärnumaa,68,Pärnu,Pärnu linn,6619,0,6717,Finišihoone,Mitterahuldav,"Sõudmine, aerutamine"
2568,Pärnu Sõudeklubi sõudebaasi jõusaali ja sõudeergomeetrite saaliga ellinguhoone,Pärnu Rääma Sõudekeskus,"Spordi abihoone, Võimla, spordihall, spordisaal",Kinnisasi,Spordialases kasutuses,Kohaliku omavalitsuse üksus,Pärnu Linnavalitsus,75000064,Mittetulundusühing,Pärnu Sõudeklubi,80090721,58.390845,24.517204,Pärnumaa,68,Pärnu,Pärnu linn,6619,100,6715,Ellinguhoone 1,Rahuldav,Sõudmine
2571,Pärnu Sõudeklubi sõudebaasi paadisillad,Pärnu Rääma Sõudekeskus,Spordi abirajatis,Kinnisasi,Spordialases kasutuses,Kohaliku omavalitsuse üksus,Pärnu Linnavalitsus,75000064,Mittetulundusühing,Pärnu Sõudeklubi,80090721,58.390601,24.516694,Pärnumaa,68,Pärnu,Pärnu linn,6619,0,6718,"Spordiotstarbelised paadisillad (väljamineku-, sissetuleku-, auhinna-, stardi-, kohtunikusillad)",Rahuldav,Sõudmine
2466,Pärnu Spordihall,,"Muu hoones asuv spordiobjekt, Võimla, spordihall, spordisaal",Hoonestusõigus,Spordialases kasutuses,Kohaliku omavalitsuse üksus,Pärnu Linnavalitsus,75000064,Kohaliku omavalitsuse üksus,Pärnu Spordikeskus,77001470,58.37646243,24.53249897,Pärnumaa,68,Pärnu,Pärnu linn,6619,600,4664,Suur pallimängude saal,Väga hea,"Korvpall, võrkpall, Sulgpall"
5594,Pärnu Tammiste vibuväljak,,Välitiir,Hoonestusõigus,Spordialases kasutuses,Mittetulundusühing,Pärnu Vibuklubi Meelis,80073549,Mittetulundusühing,Pärnu Vibuklubi Meelis,80073549,58.37655322,24.56777663,Pärnumaa,68,Pärnu,Pärnu linn,6619,0,11546,Tammiste vibuväljak,Hea,vibusport
5533,Pärnu Tammsaare Kooli staadion ja jõulinnak,Pärnu Tammsaare Kool,"Muu vabas õhus asuv spordiobjekt, Staadion",Kinnisasi,Spordialases kasutuses,Kohaliku omavalitsuse üksus,Pärnu Linnavalitsus,75000064,Kohaliku omavalitsuse üksus,Pärnu Tammsaare Kool,75000288,58.3750343,24.51273756,Pärnumaa,68,Pärnu,Pärnu linn,6619,0,11420,Pärnu Tammsaare Kooli staadion,Rahuldav,"jalgpall, Kergejõustik"
2563,Pärnu Tammsaare Kooli võimla,Pärnu Tammsaare Kool,"Võimla, spordihall, spordisaal",Kinnisasi,Spordialases kasutuses,Kohaliku omavalitsuse üksus,Pärnu Linnavalitsus,75000064,Kohaliku omavalitsuse üksus,Pärnu Tammsaare Kool,75000288,58.37541499,24.51199012,Pärnumaa,68,Pärnu,Pärnu linn,6619,34,4861,Pärnu Tammsaare Kooli võimla,Rahuldav,"Korvpall, võrkpall"
2564,Pärnu Tammsaare multifunktsionaalne palliväljak,Pärnu Tammsaare Kool,Välispalliväljak,Kinnisasi,Spordialases kasutuses,Kohaliku omavalitsuse üksus,Pärnu Linnavalitsus,75000064,Kohaliku omavalitsuse üksus,Pärnu Spordikeskus,77001470,58.37603004,24.51167474,Pärnumaa,68,Pärnu,Pärnu linn,6619,0,8851,Multifunktsionaalne palliväljak,Väga hea,"Korvpall, jalgpall"
210,Pärnu Tennisekeskus,Pärnu Tennisekeskus,"Võimla, spordihall, spordisaal",Kinnisasi,Spordialases kasutuses,Osaühing,Pärnu Tennisekeskus OÜ,11947429,Osaühing,Pärnu Tennisekeskus OÜ,11947429,58.374084,24.525636,Pärnumaa,68,Pärnu,Pärnu linn,6619,150,35,Tennisehall - 1,Väga hea,"Sulgpall, Lauatennis, Tennis"
211,Pärnu Tennisekeskuse tennise- ja padeliväljakud,Pärnu Tennisekeskus,"Tenniseplats, Välispalliväljak",Kinnisasi,Spordialases kasutuses,Osaühing,Pärnu Tennisekeskus OÜ,11947429,Osaühing,Pärnu Tennisekeskus OÜ,11947429,58.373494,24.525561,Pärnumaa,68,Pärnu,Pärnu linn,6619,0,6700,3 saviliiva tenniseväljakut,Väga hea,Tennis
2443,Pärnu Vanalinna Põhikooli võimla,,"Võimla, spordihall, spordisaal",Kinnisasi,Spordialases kasutuses,Kohaliku omavalitsuse üksus,Pärnu Linnavalitsus,75000064,Kohaliku omavalitsuse üksus,Pärnu Vanalinna Põhikool,75000265,58.382927,24.501182,Pärnumaa,68,Pärnu,Pärnu linn,6619,40,4639,Võimla,Rahuldav,"harrastusvõimlemine, Korvpall"
2753,Pärnu Ühisgümnaasiumi korvpalliplats,,Välispalliväljak,Kinnisasi,Spordialases kasutuses,Kohaliku omavalitsuse üksus,Pärnu Linnavalitsus,75000064,Kohaliku omavalitsuse üksus,Pärnu Ühisgümnaasium,75000319,58.381072,24.516662,Pärnumaa,68,Pärnu,Pärnu linn,6619,0,5640,Korvpalliplats,Hea,Korvpall
2442,"Pärnu Ülejõe Põhikooli kergejõustiku- ja palliväljakud, jõulinnak",Pärnu Ülejõe Põhikool,"Muu spordiplats, Muu vabas õhus asuv spordiobjekt, Välispalliväljak",Kinnisasi,Spordialases kasutuses,Kohaliku omavalitsuse üksus,Pärnu Linnavalitsus,75000064,Kohaliku omavalitsuse üksus,Pärnu Ülejõe Põhikool,75000302,58.39823071,24.48987124,Pärnumaa,68,Pärnu,Pärnu linn,6619,160,4651,Jalgpalliväljak,Rahuldav,jalgpall
2441,Pärnu Ülejõe Põhikooli spordisaalid,Pärnu Ülejõe Põhikool,"Võimla, spordihall, spordisaal",Kinnisasi,Spordialases kasutuses,Kohaliku omavalitsuse üksus,Pärnu Linnavalitsus,75000064,Kohaliku omavalitsuse üksus,Pärnu Ülejõe Põhikool,75000302,58.39872831,24.49089586,Pärnumaa,68,Pärnu,Pärnu linn,6619,160,4636,Aeroobikasaal,Hea,aeroobika
4800,Pärnu-Jaagupi - Kodesmaa kergliiklustee,,Muu sportimiseks kasutatav objekt,Muu,Spordialases kasutuses,Kohaliku omavalitsuse üksus,Põhja-Pärnumaa Vallavalitsus,77000234,Kohaliku omavalitsuse üksus,Põhja-Pärnumaa Vallavalitsus,77000234,58.611509,24.503454,Pärnumaa,68,Põhja-Pärnumaa,Pärnu-Jaagupi alev,6617,0,10109,Pärnu-Jaagupi - Kodesmaa kergliiklustee,Väga hea,"Tervisejooks ja -kõnd, maanteesõit, kiir-rulluisutamine"
4799,Pärnu-Jaagupi - Loomse kergliiklustee,,Muu sportimiseks kasutatav objekt,Muu,Spordialases kasutuses,Kohaliku omavalitsuse üksus,Põhja-Pärnumaa Vallavalitsus,77000234,Kohaliku omavalitsuse üksus,Põhja-Pärnumaa Vallavalitsus,77000234,58.604634,24.50119,Pärnumaa,68,Põhja-Pärnumaa,Pärnu-Jaagupi alev,6617,0,10108,Pärnu-Jaagupi - Loomse kergliiklustee,Väga hea,"Tervisejooks ja -kõnd, maanteesõit, kiir-rulluisutamine"
4451,Pärnu-Jaagupi kultuuri- ja spordipark,,"Muu vabas õhus asuv spordiobjekt, Sportliku liikumise püsirada",Muu,Spordialases kasutuses,Kohaliku omavalitsuse üksus,Põhja-Pärnumaa Vallavalitsus,77000234,Kohaliku omavalitsuse üksus,Põhja-Pärnumaa Vallavalitsus,77000234,58.61387126,24.49980191,Pärnumaa,68,Põhja-Pärnumaa,Pärnu-Jaagupi alev,6617,0,9398,Discgolfi park,Väga hea,discgolf
2763,Pärnu-Jaagupi Lasteaed Pesamuna Vahenurme õppekoha spordiväljak,Pärnu-Jaagupi Lasteaed Pesamuna Vahenurme õppekoht,"Muu vabas õhus asuv spordiobjekt, Välispalliväljak",Kinnisasi,Spordialases kasutuses,Kohaliku omavalitsuse üksus,Põhja-Pärnumaa Vallavalitsus,77000234,Kohaliku omavalitsuse üksus,Pärnu-Jaagupi Lasteaed Pesamuna,75001780,58.620923,24.389058,Pärnumaa,68,Põhja-Pärnumaa,Vahenurme küla,8843,0,5654,Korvpalliplats,Mitterahuldav,Korvpall
2762,Pärnu-Jaagupi Lasteaed Pesamuna Vahenurme õppekoha võimlemissaal,Pärnu-Jaagupi Lasteaed Pesamuna Vahenurme õppekoht,"Võimla, spordihall, spordisaal",Kinnisasi,Spordialases kasutuses,Kohaliku omavalitsuse üksus,Põhja-Pärnumaa Vallavalitsus,77000234,Kohaliku omavalitsuse üksus,Pärnu-Jaagupi Lasteaed Pesamuna,75001780,58.620683,24.389439,Pärnumaa,68,Põhja-Pärnumaa,Vahenurme küla,8843,5,5653,Võimlemissaal,Rahuldav,"aeroobika ja rühmatreeningud, harrastusvõimlemine"
5925,Pärnu-Jaagupi orienteerumiskaart,,Muu sportimiseks kasutatav objekt,Muu,Spordialases kasutuses,,,,,,,58.6062,24.4932,Pärnumaa,68,,,,,12063,Pärnu-Jaagupi orienteerumiskaart,,Orienteerumine
678,Pärnu-Jaagupi rannavõrkpalliväljakud,Pärnu-Jaagupi Spordikeskus,Välispalliväljak,Kinnisasi,Spordialases kasutuses,Kohaliku omavalitsuse üksus,Põhja-Pärnumaa Vallavalitsus,77000234,Kohaliku omavalitsuse üksus,Pärnu-Jaagupi Spordikeskus,75003134,58.610868,24.49779,Pärnumaa,68,Põhja-Pärnumaa,Pärnu-Jaagupi alev,6617,0,318,Rannavõrkpalliväljakud,Hea,Rannavõrkpall
5721,Pärnu-Jaagupi skatepark,Pärnu-Jaagupi Spordikeskus,Muu spordiplats,Kinnisasi,Spordialases kasutuses,Kohaliku omavalitsuse üksus,Põhja-Pärnumaa Vallavalitsus,77000234,Kohaliku omavalitsuse üksus,Põhja-Pärnumaa Vallavalitsus,77000234,58.61059239,24.5011937,Pärnumaa,68,Põhja-Pärnumaa,Pärnu-Jaagupi alev,6617,0,11738,Pärnu-Jaagupi skatepark,Väga hea,"BMX-vabastiil, Rulasport, muud rulluisutamise alad"
679,Pärnu-Jaagupi Spordikeskus,Pärnu-Jaagupi Spordikeskus,"Muu hoones asuv spordiobjekt, Võimla, spordihall, spordisaal",Kinnisasi,Spordialases kasutuses,Kohaliku omavalitsuse üksus,Põhja-Pärnumaa Vallavalitsus,77000234,Kohaliku omavalitsuse üksus,Pärnu-Jaagupi Spordikeskus,75003134,58.609653,24.498627,Pärnumaa,68,Põhja-Pärnumaa,Pärnu-Jaagupi alev,6617,244,311,Pallimängude saal,Hea,"Korvpall, võrkpall, Lauatennis, Sulgpall"
677,Pärnu-Jaagupi staadion,Pärnu-Jaagupi Spordikeskus,"Staadion, Välispalliväljak",Kinnisasi,Spordialases kasutuses,Kohaliku omavalitsuse üksus,Põhja-Pärnumaa Vallavalitsus,77000234,Kohaliku omavalitsuse üksus,Pärnu-Jaagupi Spordikeskus,75003134,58.609279,24.499276,Pärnumaa,68,Põhja-Pärnumaa,Pärnu-Jaagupi alev,6617,0,310,Staadion ,Rahuldav,"Kergejõustik, Jalgpall"
676,Pärnu-Jaagupi tenniseväljak,Pärnu-Jaagupi Spordikeskus,Tenniseplats,Kinnisasi,Spordialases kasutuses,Kohaliku omavalitsuse üksus,Põhja-Pärnumaa Vallavalitsus,77000234,Kohaliku omavalitsuse üksus,Pärnu-Jaagupi Spordikeskus,75003134,58.610671,24.501464,Pärnumaa,68,Põhja-Pärnumaa,Pärnu-Jaagupi alev,6617,0,309,Tenniseväljak,Väga hea,Tennis
2691,Pärnu-Rakvere-Sõmeru mnt piirnev kergliiklustee Viisu külas,,Muu sportimiseks kasutatav objekt,Muu,Spordialases kasutuses,Kohaliku omavalitsuse üksus,Paide Linnavalitsus,77000246,Kohaliku omavalitsuse üksus,Paide Linnavalitsus,77000246,58.92517938,25.62716003,Järvamaa,52,Paide,Viisu küla,9302,0,5240,Pärnu-Rakvere-Sõmeru mnt piirnev kergliiklustee Viisu külas,Väga hea,Tervisejooks ja -kõnd
5823,Pärnumaa Kutsehariduskeskuse Niidupargi korvpalliväljak,Pärnumaa Kutsehariduskeskuse Niidupargi spordikompleks,Välispalliväljak,Kinnisasi,Spordialases kasutuses,-,Haridus- ja Teadusministeerium,70000740,-,Pärnumaa Kutsehariduskeskus,70006369,58.38613352,24.54345101,Pärnumaa,68,Pärnu,Pärnu linn,6619,0,11919,Pärnumaa Kutsehariduskeskuse Niidupargi korvpalliväljak,Hea,Korvpall
1484,Pärnumaa Kutsehariduskeskuse Niidupargi spordikompleksi staadion,Pärnumaa Kutsehariduskeskuse Niidupargi spordikompleks,Staadion,Kinnisasi,Spordialases kasutuses,-,Haridus- ja Teadusministeerium,70000740,-,Pärnumaa Kutsehariduskeskus,70006369,58.386566,24.544616,Pärnumaa,68,Pärnu,Pärnu linn,6619,70,3005,Staadion,Rahuldav,"jalgpall, Tervisejooks ja -kõnd, Kergejõustik, Kepikõnd"
116,Pärsama multifunktsionaalne palliväljak,,Välispalliväljak,Kinnisasi,Spordialases kasutuses,Kohaliku omavalitsuse üksus,Saaremaa Vallavalitsus,77000306,Kohaliku omavalitsuse üksus,Saaremaa Vallavalitsus,77000306,58.50763056,22.74925556,Saaremaa,74,Saaremaa,Pärsama küla,6618,0,3752,Pärsama multifunktsionaalne palliväljak,Hea,"Korvpall, jalgpall, Tennis, võrkpall"
3183,Pärsimäe matka- ja rattarada,,Sportliku liikumise püsirada,Muu,Spordialases kasutuses,Füüsiline isik,Linda Ploom,44212016522,Füüsiline isik,Taavi Kannimäe,39104046511,57.827572,26.582515,Võrumaa,87,Antsla,Säre küla,7933,0,6897,Pärsimäe spordirada,Hea,"Tervisejooks ja -kõnd, maastikusõit"
612,Pääsküla noortekeskuse ekstreemhall ja piljardiruum,Pääsküla noortekeskus,"Võimla, spordihall, spordisaal",Kinnisasi,Spordialases kasutuses,Kohaliku omavalitsuse üksus,Nõmme Linnaosa Valitsus,75014882,Kohaliku omavalitsuse üksus,Nõmme Vaba Aja Keskus,75016042,59.36891486,24.64236263,Harjumaa,37,Tallinn,Nõmme linnaosa,524,25,1861,Pääsküla noortekeskuse ekstreemhall,Väga hea,"BMX-vabastiil, Rulasport, muud rulluisutamise alad"
4420,Pääsküla noortekeskuse jõulinnak,Pääsküla noortekeskus,Muu vabas õhus asuv spordiobjekt,Kinnisasi,Spordialases kasutuses,Kohaliku omavalitsuse üksus,Nõmme Linnaosa Valitsus,75014882,Kohaliku omavalitsuse üksus,Nõmme Linnaosa Valitsus,75014882,59.369024,24.64175,Harjumaa,37,Tallinn,Nõmme linnaosa,524,0,9372,Pääsküla noortekeskuse jõulinnak,Väga hea,harrastusvõimlemine
5110,Pääsküla noortekeskuse korvpalliväljak,Pääsküla noortekeskus,Välispalliväljak,Kinnisasi,Spordialases kasutuses,Kohaliku omavalitsuse üksus,Nõmme Linnaosa Valitsus,75014882,Kohaliku omavalitsuse üksus,Nõmme Linnaosa Valitsus,75014882,59.36860661,24.64233398,Harjumaa,37,Tallinn,Nõmme linnaosa,524,0,10615,Pääsküla noortekeskuse korvpalliväljak,Rahuldav,Korvpall
1691,Pääsküla raba loodusõppe liikumisrada,,Sportliku liikumise püsirada,Muu,Spordialases kasutuses,Kohaliku omavalitsuse üksus,Nõmme Linnaosa Valitsus,75014882,Kohaliku omavalitsuse üksus,Nõmme Linnaosa Valitsus,75014882,59.367542,24.667354,Harjumaa,37,Tallinn,Nõmme linnaosa,524,0,8295,Pääsküla raba loodusõppe liikumisrada,Rahuldav,Tervisejooks ja -kõnd
4986,Pääsküla raba orienteerumiskaart,,Muu sportimiseks kasutatav objekt,Muu,Spordialases kasutuses,,,,,,,59.353584,24.665976,Harjumaa,37,,,,,10476,Pääsküla raba orienteerumiskaart,,Orienteerumine
5893,Pääsküla/Kivimäe orienteerumiskaart,,Muu sportimiseks kasutatav objekt,Muu,Spordialases kasutuses,,,,,,,59.3636,24.6289,Harjumaa,37,Tallinn,,,,12031,Pääsküla/Kivimäe orienteerumiskaart,,Orienteerumine
251,Pöide Kooli rula- ja rulluisuramp,Pöide Kool,Muu spordiplats,Kinnisasi,Spordialases kasutuses,Kohaliku omavalitsuse üksus,Saaremaa Vallavalitsus,77000306,Kohaliku omavalitsuse üksus,Pöide Kool,75020457,58.50506592,23.11645602,Saaremaa,74,Saaremaa,Kärneri küla,3922,0,5239,Rula- ja rulluisuramp,Mitterahuldav,"BMX-vabastiil, Rulasport, muud rulluisutamise alad"
253,Pöide Kooli staadion ja palliväljakud,Pöide Kool,"Staadion, Välispalliväljak",Kinnisasi,Spordialases kasutuses,Kohaliku omavalitsuse üksus,Saaremaa Vallavalitsus,77000306,Kohaliku omavalitsuse üksus,Pöide Kool,75020457,58.505663,23.11679,Saaremaa,74,Saaremaa,Kärneri küla,3922,0,2438,Staadion ,Rahuldav,"Kergejõustik, jalgpall"
255,Pöide Kooli võimla,Pöide Kool,"Võimla, spordihall, spordisaal",Kinnisasi,Spordialases kasutuses,Kohaliku omavalitsuse üksus,Saaremaa Vallavalitsus,77000306,Kohaliku omavalitsuse üksus,Pöide Kool,75020457,58.50480124,23.11615433,Saaremaa,74,Saaremaa,Kärneri küla,3922,24,2443,Võimla,Hea,"Korvpall, võrkpall, Saalihoki, harrastusvõimlemine"
250,Pöide tervisespordi- ja suusarajad,,"Muu vabas õhus asuv spordiobjekt, Sportliku liikumise püsirada",Muu,Spordialases kasutuses,Kohaliku omavalitsuse üksus,Saaremaa Vallavalitsus,77000306,Mittetulundusühing,Pöide Spordiselts,80225316,58.507307,23.057685,Saaremaa,74,Saaremaa,Oti küla,5757,0,2434,Pöide suusarajad,Hea,Murdmaasuusatamine
4338,Raadi orienteerumiskaart,,Muu sportimiseks kasutatav objekt,Muu,Spordialases kasutuses,,,,,,,58.4009,26.7465,Tartumaa,79,,,,,9273,Raadi orienteerumiskaart,,Orienteerumine
748,Raasiku Rahvamaja saal,,Muu hoones asuv spordiobjekt,Kinnisasi,Spordialases kasutuses,Kohaliku omavalitsuse üksus,Raasiku Vallavalitsus,75010708,Kohaliku omavalitsuse üksus,Raasiku Vallavalitsus,75010708,59.37060716,25.1842448,Harjumaa,37,Raasiku,Raasiku alevik,6694,0,4122,Rahvamaja saal,Hea,"aeroobika, võistlustants"
750,Raasiku spordihoone,Raasiku spordihoone,"Võimla, spordihall, spordisaal",Kinnisasi,Spordialases kasutuses,Kohaliku omavalitsuse üksus,Raasiku Vallavalitsus,75010708,Kohaliku omavalitsuse üksus,Raasiku Valla Sport,77001085,59.369279,25.185487,Harjumaa,37,Raasiku,Raasiku alevik,6694,140,391,Stuudio 1,Väga hea,"Aeroobika, harrastusvõimlemine"
1754,Raasiku staadion ja spordiväljakud,Raasiku spordihoone,"Muu spordiplats, Staadion, Välispalliväljak",Kinnisasi,Spordialases kasutuses,Kohaliku omavalitsuse üksus,Raasiku Vallavalitsus,75010708,Kohaliku omavalitsuse üksus,Raasiku Valla Sport,77001085,59.369209,25.186975,Harjumaa,37,Raasiku,Raasiku alevik,6694,24,1107,Staadion,Hea,"Kergejõustik, Jalgpall"
5890,Raassilla orienteerumiskaart,,Muu sportimiseks kasutatav objekt,Muu,Spordialases kasutuses,,,,,,,58.248,25.747,Viljandimaa,84,,,,,12028,Raassilla orienteerumiskaart,,Orienteerumine
3263,Raassilla rallikrossirada,,"Tehnikaspordi püsirada, v.a veemotorada",Kinnisasi,Spordialases kasutuses,Kohaliku omavalitsuse üksus,Viljandi Vallavalitsus,75038606,Mittetulundusühing,Mittetulundusühing Tarvastu Motoklubi,80378451,58.24997,25.749679,Viljandimaa,84,Viljandi vald,Vilimeeste küla,9331,10,7118,Raassilla rallikrossirada,Hea,autokross
1281,Rae Golf golfiväljak,Rae Golf,Golfiväljak või golfi harjutusväljak,Kinnisasi,Spordialases kasutuses,Osaühing,Rae Golf OÜ,14130108,Osaühing,Rae Golf OÜ,14130108,59.30854248,24.97533939,Harjumaa,37,Rae,Suuresta küla,7852,32,,,,
1282,Rae Golf klubihoone,Rae Golf,Spordi abihoone,Kinnisasi,Spordialases kasutuses,Osaühing,Rae Golf OÜ,14130108,Osaühing,Rae Golf OÜ,14130108,59.30781278,24.97633068,Harjumaa,37,Rae,Suuresta küla,7852,200,3181,Klubihoone,Väga hea,
3842,Rae Keegel,Rae Keegel,"Muu hoones asuv spordiobjekt, Võimla, spordihall, spordisaal",Hoonestusõigus,Spordialases kasutuses,Osaühing,Osaühing Aldamor,10139354,Osaühing,Osaühing Aldamor,10139354,59.399523,24.811246,Harjumaa,37,Rae,Peetri alevik,6086,30,8400,Jõusaal,Hea,"jõutõstmine, Kulturism ja fitness, Tõstesport"
3844,Rae Keegli rannavolleväljakud,Rae Keegel,Välispalliväljak,Hoonestusõigus,Spordialases kasutuses,Osaühing,Osaühing Aldamor,10139354,Osaühing,Osaühing Aldamor,10139354,59.3996831,24.8115452,Harjumaa,37,Rae,Peetri alevik,6086,0,8402,Rannavõrkpalliplats - 1 (3 väljakut),Hea,rannavõrkpall
5754,Rae küla korvpalliväljak,Rae küla palliväljakud,Välispalliväljak,Kinnisasi,Spordialases kasutuses,Kohaliku omavalitsuse üksus,Rae Vallavalitsus,75026106,Kohaliku omavalitsuse üksus,Rae Vallavalitsus,75026106,59.38932032,24.85817561,Harjumaa,37,Rae,Rae küla,6713,0,11756,Rae küla korvpalliväljak,Väga hea,Korvpall
5739,Rae küla tenniseväljak,Rae küla palliväljakud,Tenniseplats,Kinnisasi,Spordialases kasutuses,Kohaliku omavalitsuse üksus,Rae Vallavalitsus,75026106,Kohaliku omavalitsuse üksus,Rae Vallavalitsus,75026106,59.38944117,24.858288,Harjumaa,37,Rae,Rae küla,6713,0,11740,Rae küla tenniseväljak,Väga hea,Tennis
4858,Rahinge rannatennise- ja rannavõrkpalliplats,,Välispalliväljak,Kinnisasi,Spordialases kasutuses,Kohaliku omavalitsuse üksus,Tartu Linnavalitsus,75006546,Kohaliku omavalitsuse üksus,Tartu Linnavalitsus,75006546,58.379463,26.60916,Tartumaa,79,Tartu linn,Rahinge küla,6724,0,10243,Rannavõrkpalliplats,Rahuldav,rannavõrkpall
5554,Rahula Talli maneež,,Maneež,Hoonestusõigus,Spordialases kasutuses,Osaühing,Rahula Tall OÜ,14312619,Osaühing,Rahula Tall OÜ,14312619,59.29239098,24.56524031,Harjumaa,37,Saku,Rahula küla,6739,25,11485,Rahula Talli maneež,Hea,"koolisõit, takistussõit"
5616,Rahvusraamatukogu orienteerumiskaart,,Muu sportimiseks kasutatav objekt,Muu,Spordialases kasutuses,,,,,,,59.4306,24.7402,Harjumaa,37,,,,,11578,Rahvusraamatukogu orienteerumiskaart,,Orienteerumine
5383,Raikküla 2 orienteerumiskaart,,Muu sportimiseks kasutatav objekt,Muu,Spordialases kasutuses,,,,,,,58.9338,24.7458,Raplamaa,71,,,,,11144,Raikküla 2 orienteerumiskaart,,Orienteerumine
1549,Raikküla Kooli ja küla spordiväljak,Raikküla Kool,Välispalliväljak,Kinnisasi,Spordialases kasutuses,-,Haridus- ja Teadusministeerium,70000740,-,Raikküla Kool,70002934,58.933821,24.758431,Raplamaa,71,Rapla,Raikküla,6758,0,5076,Spordiväljak,Hea,"jalgpall, Korvpall"
1550,Raikküla Kooli spordisaal,Raikküla Kool,Muu hoones asuv spordiobjekt,Kinnisasi,Spordialases kasutuses,-,Haridus- ja Teadusministeerium,70000740,-,Raikküla Kool,70002934,58.9345155,24.75793816,Raplamaa,71,Rapla,Raikküla,6758,0,5148,Spordisaal,Rahuldav,"Korvpall, võrkpall"
5744,Raikküla spordiväljakud,,"Muu vabas õhus asuv spordiobjekt, Välispalliväljak",Kinnisasi,Spordialases kasutuses,Kohaliku omavalitsuse üksus,Rapla Vallavalitsus,77000312,Kohaliku omavalitsuse üksus,Rapla Vallavalitsus,77000312,58.93476587,24.74850321,Raplamaa,71,Rapla,Raikküla,6758,0,11748,Raikküla rannavõrkpalliplats,Hea,rannavõrkpall
5983,Raja Jalgpallihall,,"Võimla, spordihall, spordisaal",Hoonestusõigus,Spordialases kasutuses,Mittetulundusühing,Jalgpalliklubi Tallinna Kalev,80176115,Mittetulundusühing,Jalgpalliklubi Tallinna Kalev,80176115,59.39365663,24.66510317,Harjumaa,37,Tallinn,Mustamäe linnaosa,482,75,12126,Raja Jalgpallihall,Väga hea,jalgpall
